Series;Time;Value
req/s;2018-04-23T12:31:00+01:00;19.933333333333334
req/s;2018-04-23T12:31:15+01:00;20.066666666666666
req/s;2018-04-23T12:31:30+01:00;20
req/s;2018-04-23T12:31:45+01:00;19.933333333333334
req/s;2018-04-23T12:32:00+01:00;20.066666666666666
req/s;2018-04-23T12:32:15+01:00;20
req/s;2018-04-23T12:32:30+01:00;20
req/s;2018-04-23T12:32:45+01:00;19.933333333333334
req/s;2018-04-23T12:33:00+01:00;20.066666666666666
req/s;2018-04-23T12:33:15+01:00;19.932004533031133
req/s;2018-04-23T12:33:30+01:00;20.001333422228146
req/s;2018-04-23T12:33:45+01:00;20
req/s;2018-04-23T12:34:00+01:00;20
req/s;2018-04-23T12:34:15+01:00;36.93333333333333
req/s;2018-04-23T12:34:30+01:00;40
req/s;2018-04-23T12:34:45+01:00;40
req/s;2018-04-23T12:35:00+01:00;40
req/s;2018-04-23T12:35:15+01:00;40
req/s;2018-04-23T12:35:30+01:00;20.666666666666668
req/s;2018-04-23T12:35:45+01:00;40.06666666666666
req/s;2018-04-23T12:36:00+01:00;39.93333333333334
req/s;2018-04-23T12:36:15+01:00;39.733333333333334
req/s;2018-04-23T12:36:30+01:00;40.33333333333333
req/s;2018-04-23T12:36:45+01:00;39.86666666666667
req/s;2018-04-23T12:37:00+01:00;40.2
req/s;2018-04-23T12:37:15+01:00;40.13333333333333
req/s;2018-04-23T12:37:30+01:00;39.6
req/s;2018-04-23T12:37:45+01:00;40.2
req/s;2018-04-23T12:38:00+01:00;40.13333333333333
req/s;2018-04-23T12:38:15+01:00;49.86666666666667
req/s;2018-04-23T12:38:30+01:00;60
req/s;2018-04-23T12:38:45+01:00;59.86666666666667
req/s;2018-04-23T12:39:00+01:00;59.86666666666667
req/s;2018-04-23T12:39:15+01:00;60.19398786909285
req/s;2018-04-23T12:39:30+01:00;60.00600120024005
req/s;2018-04-23T12:39:45+01:00;60.060662889105174
req/s;2018-04-23T12:40:00+01:00;59.80598288719092
req/s;2018-04-23T12:40:15+01:00;60.06267608763275
req/s;2018-04-23T12:40:30+01:00;60.270684980219585
req/s;2018-04-23T12:40:45+01:00;60
req/s;2018-04-23T12:41:00+01:00;59.66666666666667
req/s;2018-04-23T12:41:15+01:00;60.266666666666666
req/s;2018-04-23T12:41:30+01:00;60.06666666666666
req/s;2018-04-23T12:41:45+01:00;59.86666666666667
req/s;2018-04-23T12:42:00+01:00;60.13132457836144
req/s;2018-04-23T12:42:15+01:00;69.66924461630776
req/s;2018-04-23T12:42:30+01:00;79.8
req/s;2018-04-23T12:42:45+01:00;80.26666666666668
req/s;2018-04-23T12:43:00+01:00;79.73333333333333
req/s;2018-04-23T12:43:15+01:00;79.8
req/s;2018-04-23T12:43:30+01:00;64.4
req/s;2018-04-23T12:43:45+01:00;79.66312936052971
req/s;2018-04-23T12:44:00+01:00;80.07022269635951
req/s;2018-04-23T12:44:15+01:00;79.86666666666667
req/s;2018-04-23T12:44:30+01:00;80.26666666666667
req/s;2018-04-23T12:44:45+01:00;80.60000000000001
req/s;2018-04-23T12:45:00+01:00;78.86666666666666
req/s;2018-04-23T12:45:15+01:00;80.73333333333333
req/s;2018-04-23T12:45:30+01:00;79.73333333333333
req/s;2018-04-23T12:45:45+01:00;80.33333333333333
req/s;2018-04-23T12:46:00+01:00;79.79823122902917
duration/s;2018-04-23T12:31:00+01:00;29.10517529215359
duration/s;2018-04-23T12:31:15+01:00;28.894444444444442
duration/s;2018-04-23T12:31:30+01:00;28.926666666666666
duration/s;2018-04-23T12:31:45+01:00;28.997777777777777
duration/s;2018-04-23T12:32:00+01:00;29.115555555555556
duration/s;2018-04-23T12:32:15+01:00;28.875555555555554
duration/s;2018-04-23T12:32:30+01:00;28.730299667036626
duration/s;2018-04-23T12:32:45+01:00;28.894327030033374
duration/s;2018-04-23T12:33:00+01:00;29.164444444444438
duration/s;2018-04-23T12:33:15+01:00;29.139043381535036
duration/s;2018-04-23T12:33:30+01:00;28.922222222222224
duration/s;2018-04-23T12:33:45+01:00;28.74860956618466
duration/s;2018-04-23T12:34:00+01:00;28.863333333333333
duration/s;2018-04-23T12:34:15+01:00;27.119584055459278
duration/s;2018-04-23T12:34:30+01:00;25.594910591471802
duration/s;2018-04-23T12:34:45+01:00;24.504561003420754
duration/s;2018-04-23T12:35:00+01:00;24.224444444444444
duration/s;2018-04-23T12:35:15+01:00;24.224999999999998
duration/s;2018-04-23T12:35:30+01:00;25.135099337748343
duration/s;2018-04-23T12:35:45+01:00;27.825975106287565
duration/s;2018-04-23T12:36:00+01:00;29.1190767492066
duration/s;2018-04-23T12:36:15+01:00;29.193866529430363
duration/s;2018-04-23T12:36:30+01:00;28.940780506114066
duration/s;2018-04-23T12:36:45+01:00;29.061110149799767
duration/s;2018-04-23T12:37:00+01:00;28.924355947482354
duration/s;2018-04-23T12:37:15+01:00;29.113123260432488
duration/s;2018-04-23T12:37:30+01:00;29.04161444776503
duration/s;2018-04-23T12:37:45+01:00;29.21205690413803
duration/s;2018-04-23T12:38:00+01:00;29.23338215300952
duration/s;2018-04-23T12:38:15+01:00;29.29164580923336
duration/s;2018-04-23T12:38:30+01:00;29.240833185515548
duration/s;2018-04-23T12:38:45+01:00;29.204863757077284
duration/s;2018-04-23T12:39:00+01:00;29.064992221031666
duration/s;2018-04-23T12:39:15+01:00;29.11432552495168
duration/s;2018-04-23T12:39:30+01:00;29.05973716011422
duration/s;2018-04-23T12:39:45+01:00;29.033391815648862
duration/s;2018-04-23T12:40:00+01:00;29.074128984432914
duration/s;2018-04-23T12:40:15+01:00;29.15679697641268
duration/s;2018-04-23T12:40:30+01:00;28.982666009204472
duration/s;2018-04-23T12:40:45+01:00;28.83842939424553
duration/s;2018-04-23T12:41:00+01:00;28.74871893992141
duration/s;2018-04-23T12:41:15+01:00;28.815446225010213
duration/s;2018-04-23T12:41:30+01:00;28.807617156957154
duration/s;2018-04-23T12:41:45+01:00;28.858817217252287
duration/s;2018-04-23T12:42:00+01:00;28.887670944458883
duration/s;2018-04-23T12:42:15+01:00;28.02654790592866
duration/s;2018-04-23T12:42:30+01:00;26.364360035151705
duration/s;2018-04-23T12:42:45+01:00;24.99416496049505
duration/s;2018-04-23T12:43:00+01:00;24.362557039510296
duration/s;2018-04-23T12:43:15+01:00;24.365989507170926
duration/s;2018-04-23T12:43:30+01:00;24.9669246890451
duration/s;2018-04-23T12:43:45+01:00;27.196083635469694
duration/s;2018-04-23T12:44:00+01:00;28.43147041490546
duration/s;2018-04-23T12:44:15+01:00;29.058989243403946
duration/s;2018-04-23T12:44:30+01:00;29.042111901148928
duration/s;2018-04-23T12:44:45+01:00;28.931272176520284
duration/s;2018-04-23T12:45:00+01:00;29.01314215464933
duration/s;2018-04-23T12:45:15+01:00;28.965772275355267
duration/s;2018-04-23T12:45:30+01:00;29.087070018987536
duration/s;2018-04-23T12:45:45+01:00;28.94279285862983
duration/s;2018-04-23T12:46:00+01:00;28.972929238640784
