Series;Time;Value
DE/s;2018-04-23T12:40:45+01:00;0
DE/s;2018-04-23T12:41:00+01:00;0
DE/s;2018-04-23T12:41:15+01:00;0
DE/s;2018-04-23T12:41:30+01:00;0
DE/s;2018-04-23T12:41:45+01:00;0
DE/s;2018-04-23T12:42:00+01:00;0
DE/s;2018-04-23T12:42:15+01:00;12.353745185185186
DE/s;2018-04-23T12:42:30+01:00;37.766165925925925
DE/s;2018-04-23T12:42:45+01:00;62.889586685004524
DE/s;2018-04-23T12:43:00+01:00;76.78139851851853
DE/s;2018-04-23T12:43:15+01:00;77.80000000000001
DE/s;2018-04-23T12:43:30+01:00;62.44444444444445
DE/s;2018-04-23T12:43:45+01:00;36.51051261919223
DE/s;2018-04-23T12:44:00+01:00;10.533333333333331
DE/s;2018-04-23T12:44:15+01:00;0
DE/s;2018-04-23T12:44:30+01:00;0
DE/s;2018-04-23T12:44:45+01:00;0
DE/s;2018-04-23T12:45:00+01:00;0
DE/s;2018-04-23T12:45:15+01:00;0
DE/s;2018-04-23T12:45:30+01:00;0
DE/s;2018-04-23T12:45:45+01:00;0
DE/s;2018-04-23T12:46:00+01:00;0.022222222222222223
