Series;Time;Value
OK/s;2018-04-20T11:28:00+01:00;null
OK/s;2018-04-20T11:28:15+01:00;null
OK/s;2018-04-20T11:28:30+01:00;null
OK/s;2018-04-20T11:28:45+01:00;20
OK/s;2018-04-20T11:29:00+01:00;20
OK/s;2018-04-20T11:29:15+01:00;20
OK/s;2018-04-20T11:29:30+01:00;20
OK/s;2018-04-20T11:29:45+01:00;20
OK/s;2018-04-20T11:30:00+01:00;20
OK/s;2018-04-20T11:30:15+01:00;19.866666666666667
OK/s;2018-04-20T11:30:30+01:00;20
OK/s;2018-04-20T11:30:45+01:00;20
OK/s;2018-04-20T11:31:00+01:00;20
OK/s;2018-04-20T11:31:15+01:00;20
OK/s;2018-04-20T11:31:30+01:00;20
OK/s;2018-04-20T11:31:45+01:00;20
OK/s;2018-04-20T11:32:00+01:00;19.858723177395706
OK/s;2018-04-20T11:32:15+01:00;15.272775776977456
OK/s;2018-04-20T11:32:30+01:00;10.333333333333334
OK/s;2018-04-20T11:32:45+01:00;12.533333333333333
OK/s;2018-04-20T11:33:00+01:00;38.30488888888889
OK/s;2018-04-20T11:33:15+01:00;39.86666666666667
OK/s;2018-04-20T11:33:30+01:00;40
OK/s;2018-04-20T11:33:45+01:00;26.664889125894327
OK/s;2018-04-20T11:34:00+01:00;13.333333333333334
OK/s;2018-04-20T11:34:15+01:00;13.333333333333334
OK/s;2018-04-20T11:34:30+01:00;12.198373550193308
OK/s;2018-04-20T11:34:45+01:00;12.401653553807174
OK/s;2018-04-20T11:35:00+01:00;11.4
OK/s;2018-04-20T11:35:15+01:00;10.866666666666667
OK/s;2018-04-20T11:35:30+01:00;39.93266671110815
OK/s;2018-04-20T11:35:45+01:00;40.06599560029331
OK/s;2018-04-20T11:36:00+01:00;40.00066671111407
OK/s;2018-04-20T11:36:15+01:00;19.933333333333334
OK/s;2018-04-20T11:36:30+01:00;9.999333377774814
OK/s;2018-04-20T11:36:45+01:00;10.267351156743784
OK/s;2018-04-20T11:37:00+01:00;11.866666666666667
OK/s;2018-04-20T11:37:15+01:00;10.466666666666667
OK/s;2018-04-20T11:37:30+01:00;22.852203186454236
OK/s;2018-04-20T11:37:45+01:00;40
OK/s;2018-04-20T11:38:00+01:00;39.93333333333334
OK/s;2018-04-20T11:38:15+01:00;40
OK/s;2018-04-20T11:38:30+01:00;13.333333333333334
OK/s;2018-04-20T11:38:45+01:00;13.133333333333333
OK/s;2018-04-20T11:39:00+01:00;12.266666666666667
OK/s;2018-04-20T11:39:15+01:00;9.8
OK/s;2018-04-20T11:39:30+01:00;12.266666666666667
OK/s;2018-04-20T11:39:45+01:00;39.50682176743773
OK/s;2018-04-20T11:40:00+01:00;39.93400004444741
OK/s;2018-04-20T11:40:15+01:00;39.8
OK/s;2018-04-20T11:40:30+01:00;19.866666666666667
OK/s;2018-04-20T11:40:45+01:00;10
OK/s;2018-04-20T11:41:00+01:00;10
DE/s;2018-04-20T11:28:00+01:00;null
DE/s;2018-04-20T11:28:15+01:00;null
DE/s;2018-04-20T11:28:30+01:00;null
DE/s;2018-04-20T11:28:45+01:00;0
DE/s;2018-04-20T11:29:00+01:00;0
DE/s;2018-04-20T11:29:15+01:00;0
DE/s;2018-04-20T11:29:30+01:00;0
DE/s;2018-04-20T11:29:45+01:00;0
DE/s;2018-04-20T11:30:00+01:00;0
DE/s;2018-04-20T11:30:15+01:00;0.13333333333333333
DE/s;2018-04-20T11:30:30+01:00;0
DE/s;2018-04-20T11:30:45+01:00;0
DE/s;2018-04-20T11:31:00+01:00;0
DE/s;2018-04-20T11:31:15+01:00;0
DE/s;2018-04-20T11:31:30+01:00;0
DE/s;2018-04-20T11:31:45+01:00;0
DE/s;2018-04-20T11:32:00+01:00;0.0666400106624017
DE/s;2018-04-20T11:32:15+01:00;14.683033213285315
DE/s;2018-04-20T11:32:30+01:00;29.666666666666668
DE/s;2018-04-20T11:32:45+01:00;25.8
DE/s;2018-04-20T11:33:00+01:00;0
DE/s;2018-04-20T11:33:15+01:00;0.06666666666666667
DE/s;2018-04-20T11:33:30+01:00;0.06666666666666667
DE/s;2018-04-20T11:33:45+01:00;0
DE/s;2018-04-20T11:34:00+01:00;0
DE/s;2018-04-20T11:34:15+01:00;0
DE/s;2018-04-20T11:34:30+01:00;19.930675909878683
DE/s;2018-04-20T11:34:45+01:00;27.603680490732096
DE/s;2018-04-20T11:35:00+01:00;28.6
DE/s;2018-04-20T11:35:15+01:00;9.4
DE/s;2018-04-20T11:35:30+01:00;0.06666666666666667
DE/s;2018-04-20T11:35:45+01:00;0
DE/s;2018-04-20T11:36:00+01:00;0
DE/s;2018-04-20T11:36:15+01:00;0.06647555555555557
DE/s;2018-04-20T11:36:30+01:00;0
DE/s;2018-04-20T11:36:45+01:00;9.533968931262084
DE/s;2018-04-20T11:37:00+01:00;28.133333333333333
DE/s;2018-04-20T11:37:15+01:00;29.333333333333332
DE/s;2018-04-20T11:37:30+01:00;2.33329778014799
DE/s;2018-04-20T11:37:45+01:00;0
DE/s;2018-04-20T11:38:00+01:00;0.06666666666666667
DE/s;2018-04-20T11:38:15+01:00;0
DE/s;2018-04-20T11:38:30+01:00;0
DE/s;2018-04-20T11:38:45+01:00;0.13333333333333333
DE/s;2018-04-20T11:39:00+01:00;17.4
DE/s;2018-04-20T11:39:15+01:00;30.2
DE/s;2018-04-20T11:39:30+01:00;21.266666666666666
DE/s;2018-04-20T11:39:45+01:00;0.054631913427993686
DE/s;2018-04-20T11:40:00+01:00;0
DE/s;2018-04-20T11:40:15+01:00;0.17849777777777778
DE/s;2018-04-20T11:40:30+01:00;0.11474222222222222
DE/s;2018-04-20T11:40:45+01:00;0
DE/s;2018-04-20T11:41:00+01:00;0
