Series;Time;Value
duration/s;2018-04-23T16:37:45+01:00;27.479148181011542
duration/s;2018-04-23T16:38:00+01:00;25.697054698457222
duration/s;2018-04-23T16:38:15+01:00;24.56546929316339
duration/s;2018-04-23T16:38:30+01:00;24.682674772036474
duration/s;2018-04-23T16:38:45+01:00;27.417786034241203
duration/s;2018-04-23T16:39:00+01:00;28.116904782463585
duration/s;2018-04-23T16:39:15+01:00;28.7074696745145
duration/s;2018-04-23T16:39:30+01:00;28.683956110457995
duration/s;2018-04-23T16:39:45+01:00;28.811409890914852
duration/s;2018-04-23T16:40:00+01:00;28.952457787743274
duration/s;2018-04-23T16:40:15+01:00;29.02046858273271
duration/s;2018-04-23T16:40:30+01:00;28.972220987599442
duration/s;2018-04-23T16:40:45+01:00;28.83908026860917
duration/s;2018-04-23T16:41:00+01:00;28.949412566484433
duration/s;2018-04-23T16:41:15+01:00;29.17403866882657
duration/s;2018-04-23T16:41:30+01:00;29.30373912054718
duration/s;2018-04-23T16:41:45+01:00;29.12021404974582
duration/s;2018-04-23T16:42:00+01:00;29.090939648296555
duration/s;2018-04-23T16:42:15+01:00;28.98109965432052
duration/s;2018-04-23T16:42:30+01:00;28.889629629629628
duration/s;2018-04-23T16:42:45+01:00;28.784327696167665
duration/s;2018-04-23T16:43:00+01:00;28.81739966562686
duration/s;2018-04-23T16:43:15+01:00;28.909497463704604
duration/s;2018-04-23T16:43:30+01:00;28.951293898664986
duration/s;2018-04-23T16:43:45+01:00;28.98336977387463
duration/s;2018-04-23T16:44:00+01:00;28.959329301996334
duration/s;2018-04-23T16:44:15+01:00;28.967700522606147
duration/s;2018-04-23T16:44:30+01:00;28.847963553771717
duration/s;2018-04-23T16:44:45+01:00;28.847145838339845
duration/s;2018-04-23T16:45:00+01:00;28.904838017694598
duration/s;2018-04-23T16:45:15+01:00;29.10650960738002
duration/s;2018-04-23T16:45:30+01:00;29.189977957863565
duration/s;2018-04-23T16:45:45+01:00;29.158650093283512
duration/s;2018-04-23T16:46:00+01:00;29.05590358717429
duration/s;2018-04-23T16:46:15+01:00;29.081026391876634
duration/s;2018-04-23T16:46:30+01:00;29.142483497933384
duration/s;2018-04-23T16:46:45+01:00;28.994401411379535
duration/s;2018-04-23T16:47:00+01:00;28.947826371607228
duration/s;2018-04-23T16:47:15+01:00;28.855283875819534
duration/s;2018-04-23T16:47:30+01:00;28.914166666666667
duration/s;2018-04-23T16:47:45+01:00;28.92055555555556
duration/s;2018-04-23T16:48:00+01:00;29.050839822024468
duration/s;2018-04-23T16:48:15+01:00;28.989430849091583
duration/s;2018-04-23T16:48:30+01:00;29.10583333333333
duration/s;2018-04-23T16:48:45+01:00;29.136077198174867
duration/s;2018-04-23T16:49:00+01:00;29.181879701566157
