Series;Time;Value
OK/s;2018-04-23T16:35:00+01:00;14.786666666666665
OK/s;2018-04-23T16:35:15+01:00;20
OK/s;2018-04-23T16:35:30+01:00;20
OK/s;2018-04-23T16:35:45+01:00;20
OK/s;2018-04-23T16:36:00+01:00;20
OK/s;2018-04-23T16:36:15+01:00;20
OK/s;2018-04-23T16:36:30+01:00;20
OK/s;2018-04-23T16:36:45+01:00;20
OK/s;2018-04-23T16:37:00+01:00;20
OK/s;2018-04-23T16:37:15+01:00;20
OK/s;2018-04-23T16:37:30+01:00;20
OK/s;2018-04-23T16:37:45+01:00;18.911111111111108
OK/s;2018-04-23T16:38:00+01:00;15.688888888888888
OK/s;2018-04-23T16:38:15+01:00;12.044444444444444
OK/s;2018-04-23T16:38:30+01:00;11.777777777777777
OK/s;2018-04-23T16:38:45+01:00;24.958546666666667
OK/s;2018-04-23T16:39:00+01:00;33.57526444444444
OK/s;2018-04-23T16:39:15+01:00;39.928848888888886
OK/s;2018-04-23T16:39:30+01:00;39.91111111111111
OK/s;2018-04-23T16:39:45+01:00;39.95511408388455
OK/s;2018-04-23T16:40:00+01:00;39.93333333333333
OK/s;2018-04-23T16:40:15+01:00;40.01863174941738
OK/s;2018-04-23T16:40:30+01:00;40
OK/s;2018-04-23T16:40:45+01:00;40.04444444444444
OK/s;2018-04-23T16:41:00+01:00;40.00313233910461
OK/s;2018-04-23T16:41:15+01:00;40.04488642957497
OK/s;2018-04-23T16:41:30+01:00;39.977777777777774
OK/s;2018-04-23T16:41:45+01:00;44.35604001076567
OK/s;2018-04-23T16:42:00+01:00;50.93333333333333
OK/s;2018-04-23T16:42:15+01:00;57.62222222222222
OK/s;2018-04-23T16:42:30+01:00;59.77777777777777
OK/s;2018-04-23T16:42:45+01:00;59.71111111111111
OK/s;2018-04-23T16:43:00+01:00;57.11111111111111
OK/s;2018-04-23T16:43:15+01:00;50.599999999999994
OK/s;2018-04-23T16:43:30+01:00;58.76264444444444
OK/s;2018-04-23T16:43:45+01:00;59.65800777777778
OK/s;2018-04-23T16:44:00+01:00;59.95555555555555
OK/s;2018-04-23T16:44:15+01:00;59.86666666666666
OK/s;2018-04-23T16:44:30+01:00;60.04444444444444
OK/s;2018-04-23T16:44:45+01:00;59.93244448394886
OK/s;2018-04-23T16:45:00+01:00;60
OK/s;2018-04-23T16:45:15+01:00;59.844444444444434
OK/s;2018-04-23T16:45:30+01:00;60.0453353482377
OK/s;2018-04-23T16:45:45+01:00;63.42222222222222
OK/s;2018-04-23T16:46:00+01:00;70.15555555555555
OK/s;2018-04-23T16:46:15+01:00;76.66610766674322
OK/s;2018-04-23T16:46:30+01:00;78.13333333333333
OK/s;2018-04-23T16:46:45+01:00;81.4567225147953
OK/s;2018-04-23T16:47:00+01:00;79.76835410693504
OK/s;2018-04-23T16:47:15+01:00;79.94564824485381
OK/s;2018-04-23T16:47:30+01:00;80
OK/s;2018-04-23T16:47:45+01:00;80
OK/s;2018-04-23T16:48:00+01:00;79.97777777777777
OK/s;2018-04-23T16:48:15+01:00;79.97777777777777
OK/s;2018-04-23T16:48:30+01:00;80
OK/s;2018-04-23T16:48:45+01:00;80.02222222222223
OK/s;2018-04-23T16:49:00+01:00;80.02222222222223
DE/s;2018-04-23T16:35:00+01:00;0
DE/s;2018-04-23T16:35:15+01:00;0
DE/s;2018-04-23T16:35:30+01:00;0
DE/s;2018-04-23T16:35:45+01:00;0
DE/s;2018-04-23T16:36:00+01:00;0
DE/s;2018-04-23T16:36:15+01:00;0
DE/s;2018-04-23T16:36:30+01:00;0
DE/s;2018-04-23T16:36:45+01:00;0
DE/s;2018-04-23T16:37:00+01:00;0
DE/s;2018-04-23T16:37:15+01:00;0
DE/s;2018-04-23T16:37:30+01:00;0
DE/s;2018-04-23T16:37:45+01:00;5.301244444444444
DE/s;2018-04-23T16:38:00+01:00;13.829333333333333
DE/s;2018-04-23T16:38:15+01:00;22.74157037037037
DE/s;2018-04-23T16:38:30+01:00;24.777777777777775
DE/s;2018-04-23T16:38:45+01:00;14.91111111111111
DE/s;2018-04-23T16:39:00+01:00;4.6
DE/s;2018-04-23T16:39:15+01:00;0
DE/s;2018-04-23T16:39:30+01:00;0
DE/s;2018-04-23T16:39:45+01:00;0
DE/s;2018-04-23T16:40:00+01:00;0
