Series;Time;Value
DE/s;2018-04-23T17:16:45+01:00;77.88542731434158
DE/s;2018-04-23T17:17:00+01:00;77.9111111111111
DE/s;2018-04-23T17:17:15+01:00;77.93506522367163
DE/s;2018-04-23T17:17:30+01:00;77.73506077912842
DE/s;2018-04-23T17:17:45+01:00;77.9111111111111
DE/s;2018-04-23T17:18:00+01:00;77.86666666666666
DE/s;2018-04-23T17:18:15+01:00;77.84617435943021
DE/s;2018-04-23T17:18:30+01:00;77.64444444444443
DE/s;2018-04-23T17:18:45+01:00;77.75555555555555
DE/s;2018-04-23T17:19:00+01:00;67.26517188506924
DE/s;2018-04-23T17:19:15+01:00;41.92319
DE/s;2018-04-23T17:19:30+01:00;16.884359444444442
DE/s;2018-04-23T17:19:45+01:00;2.020961419994518
DE/s;2018-04-23T17:20:00+01:00;1.999979753536341
DE/s;2018-04-23T17:20:15+01:00;1.822222222222222
DE/s;2018-04-23T17:20:30+01:00;1.5777777777777777
DE/s;2018-04-23T17:20:45+01:00;1.4666538278847672
DE/s;2018-04-23T17:21:00+01:00;1.6888888888888887
DE/s;2018-04-23T17:21:15+01:00;1.8444444444444443
DE/s;2018-04-23T17:21:30+01:00;2.044481482304545
DE/s;2018-04-23T17:21:45+01:00;1.9333333333333331
DE/s;2018-04-23T17:22:00+01:00;2.0444444444444443
