Series;Time;Value
req/s;2018-04-23T15:22:50+01:00;20
req/s;2018-04-23T15:23:05+01:00;20.066666666666666
req/s;2018-04-23T15:23:20+01:00;20
req/s;2018-04-23T15:23:35+01:00;20
req/s;2018-04-23T15:23:50+01:00;20
req/s;2018-04-23T15:24:05+01:00;19.933333333333334
req/s;2018-04-23T15:24:20+01:00;20.066666666666666
req/s;2018-04-23T15:24:35+01:00;20
req/s;2018-04-23T15:24:50+01:00;20
req/s;2018-04-23T15:25:05+01:00;36.2
req/s;2018-04-23T15:25:20+01:00;40
req/s;2018-04-23T15:25:35+01:00;39.93333333333333
req/s;2018-04-23T15:25:50+01:00;40
req/s;2018-04-23T15:26:05+01:00;21.466666666666665
req/s;2018-04-23T15:26:20+01:00;40.2
req/s;2018-04-23T15:26:35+01:00;40.93333333333334
req/s;2018-04-23T15:26:50+01:00;39.19869342043864
req/s;2018-04-23T15:27:05+01:00;40.26803120208014
req/s;2018-04-23T15:27:20+01:00;40.06666666666667
req/s;2018-04-23T15:27:35+01:00;40.4
req/s;2018-04-23T15:27:50+01:00;39.93333333333334
req/s;2018-04-23T15:28:05+01:00;39.733333333333334
req/s;2018-04-23T15:28:20+01:00;39.59606745317603
req/s;2018-04-23T15:28:35+01:00;40.20272036271503
req/s;2018-04-23T15:28:50+01:00;39.93333333333334
req/s;2018-04-23T15:29:05+01:00;50.931817878808076
req/s;2018-04-23T15:29:20+01:00;60.264657911694776
req/s;2018-04-23T15:29:35+01:00;59.73926785357071
req/s;2018-04-23T15:29:50+01:00;60.131320134213276
req/s;2018-04-23T15:30:05+01:00;46.26318268675288
req/s;2018-04-23T15:30:20+01:00;59.997352177730704
req/s;2018-04-23T15:30:35+01:00;60.40537849491043
req/s;2018-04-23T15:30:50+01:00;59.85473800238523
req/s;2018-04-23T15:31:05+01:00;60.14646815709662
req/s;2018-04-23T15:31:20+01:00;59.733333333333334
req/s;2018-04-23T15:31:35+01:00;59.93333333333333
req/s;2018-04-23T15:31:50+01:00;59.733333333333334
req/s;2018-04-23T15:32:05+01:00;60.199999999999996
req/s;2018-04-23T15:32:20+01:00;59.86666666666666
req/s;2018-04-23T15:32:35+01:00;60.59866675554963
req/s;2018-04-23T15:32:50+01:00;59.26797342045026
req/s;2018-04-23T15:33:05+01:00;72.06666666666666
req/s;2018-04-23T15:33:20+01:00;79.46666666666667
req/s;2018-04-23T15:33:35+01:00;80.33333333333333
req/s;2018-04-23T15:33:50+01:00;79.92980491490023
req/s;2018-04-23T15:34:05+01:00;79.52795359214143
req/s;2018-04-23T15:34:20+01:00;81.07036686741759
req/s;2018-04-23T15:34:35+01:00;79.33862772554511
req/s;2018-04-23T15:34:50+01:00;80.66666666666667
req/s;2018-04-23T15:35:05+01:00;79.39999999999999
req/s;2018-04-23T15:35:20+01:00;80.26666666666667
req/s;2018-04-23T15:35:35+01:00;79.4
req/s;2018-04-23T15:35:50+01:00;80.46486234251049
req/s;2018-04-23T15:36:05+01:00;79.73333333333333
req/s;2018-04-23T15:36:20+01:00;80.06845345245239
req/s;2018-04-23T15:36:35+01:00;80.13333333333333
duration/s;2018-04-23T15:22:50+01:00;28.9
duration/s;2018-04-23T15:23:05+01:00;28.67444444444444
duration/s;2018-04-23T15:23:20+01:00;28.257491675915645
duration/s;2018-04-23T15:23:35+01:00;28.430632630410653
duration/s;2018-04-23T15:23:50+01:00;28.342222222222222
duration/s;2018-04-23T15:24:05+01:00;28.763070077864295
duration/s;2018-04-23T15:24:20+01:00;28.97888888888889
duration/s;2018-04-23T15:24:35+01:00;29.07
duration/s;2018-04-23T15:24:50+01:00;29.026637069922305
duration/s;2018-04-23T15:25:05+01:00;26.979002624671917
duration/s;2018-04-23T15:25:20+01:00;25.489951489951487
duration/s;2018-04-23T15:25:35+01:00;24.45292766934558
duration/s;2018-04-23T15:25:50+01:00;24.18176764869372
duration/s;2018-04-23T15:26:05+01:00;24.986850756081523
duration/s;2018-04-23T15:26:20+01:00;27.60582786414443
duration/s;2018-04-23T15:26:35+01:00;28.84144024103483
duration/s;2018-04-23T15:26:50+01:00;29.149573142876793
duration/s;2018-04-23T15:27:05+01:00;29.10606815170993
duration/s;2018-04-23T15:27:20+01:00;29.104296844866155
duration/s;2018-04-23T15:27:35+01:00;28.965845225027444
duration/s;2018-04-23T15:27:50+01:00;29.005913427616036
duration/s;2018-04-23T15:28:05+01:00;29.00194772354414
duration/s;2018-04-23T15:28:20+01:00;29.09286291108922
duration/s;2018-04-23T15:28:35+01:00;29.002187367022266
duration/s;2018-04-23T15:28:50+01:00;28.846728869973262
duration/s;2018-04-23T15:29:05+01:00;28.885707061915063
duration/s;2018-04-23T15:29:20+01:00;28.84611248521346
duration/s;2018-04-23T15:29:35+01:00;29.012282619024994
duration/s;2018-04-23T15:29:50+01:00;28.90523065965374
duration/s;2018-04-23T15:30:05+01:00;29.04653291026584
duration/s;2018-04-23T15:30:20+01:00;29.09808924608392
duration/s;2018-04-23T15:30:35+01:00;29.04774816483642
duration/s;2018-04-23T15:30:50+01:00;29.04189267610729
duration/s;2018-04-23T15:31:05+01:00;29.01829909139811
duration/s;2018-04-23T15:31:20+01:00;29.23496806244603
duration/s;2018-04-23T15:31:35+01:00;29.279991443709935
duration/s;2018-04-23T15:31:50+01:00;29.307969945793577
duration/s;2018-04-23T15:32:05+01:00;29.133208308509694
duration/s;2018-04-23T15:32:20+01:00;28.948314924020366
duration/s;2018-04-23T15:32:35+01:00;28.924011471248836
duration/s;2018-04-23T15:32:50+01:00;28.907048025037714
duration/s;2018-04-23T15:33:05+01:00;28.788613641933143
duration/s;2018-04-23T15:33:20+01:00;28.83795279908244
duration/s;2018-04-23T15:33:35+01:00;28.81347416178321
duration/s;2018-04-23T15:33:50+01:00;28.910157145440753
duration/s;2018-04-23T15:34:05+01:00;28.888101054274326
duration/s;2018-04-23T15:34:20+01:00;28.889094899151456
duration/s;2018-04-23T15:34:35+01:00;29.00454720686207
duration/s;2018-04-23T15:34:50+01:00;28.982787734206568
duration/s;2018-04-23T15:35:05+01:00;29.070617450243617
duration/s;2018-04-23T15:35:20+01:00;28.99057647333152
duration/s;2018-04-23T15:35:35+01:00;28.994779859816045
